tissue_type,subtype,rank_source,low_support,n_target,n_background,n_kept,markers
pancreas,Ductal cells,census,False,8000,5000,47,"SLC4A4,CFTR,ANXA4,KRT19,TACSTD2,MMP7,KRT7,LGALS3,CLDN10,TSPAN8,SPP1,CLDN4,KRT18,SOX9,KRT8,ANXA2,CA2,ONECUT1,MUC20,SCNN1A,KLF5,ERBB2,ERBB3,HNF1B,KRT23,ATP1A1,ONECUT2,LYPD1,WFDC2,KCNJ15,MUC6,AGR2,CLDN23,SLC34A2,AGR3,TJP3,OCLN,CEACAM6,GJB1,ERBB4,SCNN1G,S100P,MSLN,CEACAM5,GJB2,MUC4,SLC12A2"
pancreas,Pancreatic stellate cells,census,False,627,5000,33,"COL6A3,THBS1,DCN,FBN1,COL6A2,FBLN1,COL15A1,PDGFRB,PDGFRA,COL1A2,MMP2,COL5A2,SMAD3,COL6A1,COL5A1,THBS2,COL16A1,COL3A1,TGFBR2,GREM2,COL18A1,AEBP1,FBLN2,VCAN,CXCL12,TAGLN,ELN,ITGA11,LOX,COL14A1,PDPN,COL1A1,SERPINH1"
pancreas,Pancreatic ductal adenocarcinoma cells,v3_curated,True,0,0,50,"KRAS,TP53,SMAD4,CDKN2A,MUC1,MUC4,KRT19,EPCAM,CEACAM5,CEACAM6,CLDN18,TFF1,AGR2,AGR3,LGALS3,SPP1,MSLN,MMP2,MMP9,MMP14,ITGA5,ITGB1,ITGA6,ITGB4,FN1,VCAN,COL11A1,COL12A1,COL5A1,CD274,VEGFA,ANGPT2,TGFB1,STAT3,MYC,SOX9,FOXA2,HNF1B,AXL,MET,YAP1,TEAD4,CTNNB1,TNC,SPARC,S100A10,S100A11,S100A16,CXCL8,CXCL1"
pancreas,Pancreatic neuroendocrine tumor cells,v3_curated,True,0,0,50,"CHGA,CHGB,SYP,INSM1,ASCL1,ISL1,NEUROD1,NEUROG3,PCSK1,PCSK2,NCAM1,CDH1,CDH2,CDH3,VEGFA,FGFR1,FGFR2,RET,PDGFRB,CD56,TP53,MEN1,DAXX,ATRX,TSC2,MTOR,PTEN,AKT1,AKT2,SOX2,SOX4,EZH2,FOXA2,FOXA1,DLL3,AURKA,MKI67,TOP2A,BIRC5,CCNB1,CDK1,E2F1,NRAS,KRAS,MAP2K1,STAT3,STAT1,CXCR4,CXCL12,SSTR2"
pancreas,Pseudopapillary neoplasm cells,v3_curated,True,0,0,50,"CTNNB1,LEF1,TCF7L2,GLI1,GLI3,PTCH1,SMO,AXIN2,LGR5,SOX9,SOX17,CDH1,EPCAM,CLDN6,CLDN7,MSLN,SPP1,MUC16,TLE1,TLE3,BCL9,BCL2,CCND1,CDK6,MYC,FOXL2,NR5A2,LRP6,TGFBR2,SMAD3,BCL2L1,AKT1,AKT2,PGR,ESR1,VIM,CXCL8,IL8,MMP7,MMP9,MMP14,COL1A1,COL3A1,FN1,TNC,ITGA5,ITGB1,ITGB3,CD44,ALDH1A1"
pancreas,Centroacinar cells,census,False,8000,5000,30,"TACSTD2,NR5A2,SLC4A4,RBPJL,CFTR,CD44,EGFR,KRT19,ONECUT1,ERBB3,CD24,SOX9,NOTCH2,KLF5,TSPAN8,JAG1,PROM1,SOX4,KRT18,HNF1B,FGFR2,CLDN4,KRT8,OCLN,GATA6,PROM2,SPP1,MSLN,FGF10,CLDN18"
pancreas,Pancreatic tuft cells,census,False,8000,5000,19,"TACSTD2,CFTR,SOX9,SOX4,NOTCH2,CXCL2,KRT18,KRT8,KRT23,B3GNT7,REG4,KRT17,SOX11,SPP1,SLC52A3,POU2F3,CXCL8,ATOH1,RGS13"
pancreas,Activated inflammatory stellate cells,census,False,627,5000,29,"COL6A3,TIMP3,COL6A2,SLC2A3,PDGFRB,PDGFRA,MMP2,SMAD3,COL1A2,COL5A2,COL6A1,COL12A1,STAT3,COL5A1,TGFBR2,VCAN,COL3A1,AEBP1,CXCL12,LOX,LOXL2,COL14A1,SPARC,IL33,COL1A1,IL6,CCL2,THY1,S100A4"
pancreas,Activated myofibroblastic stellate cells,census,False,627,5000,28,"DCN,FBN1,COL6A2,FBLN5,PDGFRB,SMAD3,COL12A1,COL6A1,PRRX1,COL5A1,COL1A2,TGFBR2,COL16A1,COL3A1,TAGLN,ELN,ITGA11,LOX,VCL,PRRX2,MYLK,ADAM12,TPM2,ITGB5,PALLD,SMTN,TPM4,COL1A1"
pancreas,Acinar-to-ductal metaplasia cells,census,False,8000,5000,39,"TACSTD2,NR5A2,REG1A,KRT7,CFTR,ERBB3,KRT19,EGFR,LCN2,YAP1,MMP7,MUC1,SOX9,NOTCH2,REG3A,ERBB2,HNF1B,LAMB3,KRT18,TEAD2,CLDN4,KRT8,CXCL1,MUC6,ITGB4,KRT23,LAMC2,AGR2,CXCL8,CXCL3,DUOX2,AGR3,KRT17,SPP1,MSLN,FOSL1,SPDEF,CLDN18,CXCL10"
pancreas,Pancreatic acinar cell carcinoma cells,v3_curated,True,0,0,50,"PRSS1,PRSS2,CPA1,CPA2,CPB1,CTRB1,CTRB2,CTRC,SPINK1,SPINK2,NR5A2,BCL10,SOX9,ARID1A,APC,CTNNB1,MYC,TP53,BRAF,RB1,MMP2,MMP9,ITGA5,ITGB1,MSLN,CEACAM5,EPCAM,KRT8,KRT18,KRT19,CEL,CELA3A,CELA2A,PRSS3,REG1A,REG1B,REG4,PTF1A,BHLHA15,RBPJL,GP2,S100P,S100A6,KRAS,SMAD4,CDH1,CDH2,VIM,COL1A1,COL3A1"
pancreas,Pancreatoblastoma cells,v3_curated,True,0,0,50,"AFP,SALL4,DLK1,DLX2,PRSS1,SPINK1,TRY4,KRT8,KRT18,KRT19,SOX9,CTNNB1,AXIN2,MSLN,EPCAM,SPP1,GPC3,IGF2,MDM2,MKI67,TOP2A,BIRC5,MYC,ARF6,NR5A2,POU5F1,LIN28B,HMGA2,CDH1,CDH2,VIM,PDPN,COL1A1,COL3A1,COL5A1,FGF2,FGFR1,FGFR2,FGFR3,VEGFA,ANGPT2,CXCL8,CXCL10,CXCL12,CXCR4,CXCR7,STAT3,STAT5B,SMAD2,SMAD3"
pancreas,MiNEN (mixed neuroendocrine-nonneuroendocrine) tumor cells,v3_curated,True,0,0,50,"CHGA,SYP,INSM1,ASCL1,ISL1,NEUROD1,PCSK1,PCSK2,NCAM1,KRT19,KRT8,KRT18,MUC1,MUC4,EPCAM,CEACAM6,KRAS,TP53,SMAD4,CDKN2A,MEN1,DAXX,ATRX,SOX9,FOXA2,MYC,STAT3,VEGFA,PDGFRB,RET,FGFR1,FGFR2,EGFR,ERBB2,ERBB3,MTOR,AKT1,AKT2,BIRC5,MKI67,TOP2A,DLL3,SSTR2,SSTR5,KIT,CD274,PDCD1LG2,CXCL8,CXCL10,CCL2"
tonsil,Stratified squamous epithelial cells,census,False,8000,5000,19,"EPCAM,CDH1,ELF3,KRT10,ITGB1,CLDN4,GRHL1,TGM3,DSC3,KRT17,SPRR2D,SPRR1A,KRT14,S100A7,SPRR2F,SBSN,KRT4,SPRR1B,IL36G"
tonsil,Germinal center B cells,census,False,8000,5000,7,"MS4A1,CD37,TNFRSF13C,BLK,CD19,FCER2,BANK1"
tonsil,T follicular helper cells,census,False,8000,5000,10,"CD3G,CD3E,SIT1,CD247,CTLA4,CD27,CXCR5,PDCD1,CD40LG,LCK"
tonsil,Plasma cells,census,False,8000,5000,43,"MZB1,JCHAIN,FKBP11,XBP1,IGKC,ITM2C,HSP90B1,TNFRSF17,SSR4,CD38,DERL3,TENT5C,PDIA4,TXNDC5,IGLC2,SLAMF7,PDIA6,HSPA5,CRELD2,SEL1L,PRDM1,SEC61B,IRF4,IGHA1,SDC1,CALR,IGHG1,TNFRSF13B,CD27,PPIB,IGHG3,IGHG4,HYOU1,IGHG2,IGHA2,SLC39A7,CCR10,CANX,IGHM,IL6R,TMEM109,BIRC3,CXCR4"
tonsil,Memory T cells,census,False,8000,5000,7,"CD3E,LCK,SELL,CD3D,CTLA4,ZAP70,CD247"
tonsil,Tonsillar high endothelial venules,census,False,8000,5000,41,"VWF,ERG,PTPRB,PECAM1,TJP1,EMCN,NRP1,ENG,FLT1,CDH5,TEK,PLVAP,KDR,TIE1,CLDN5,JAG1,ESAM,SPNS2,RAMP2,ANGPT2,ST3GAL6,VCAM1,ACKR1,DLL4,NOS3,SELP,PROX1,CXCL12,EDNRB,KLF4,SELE,GATA2,SOX7,HEY1,CCL21,SOX17,ACKR4,RGS5,MADCAM1,B3GNT3,CHST4"
tonsil,Mantle cell lymphoma cells,census,True,8000,5000,5,"SOX11,CCND1,TOP2A,BIRC5,MKI67"
tonsil,Diffuse large B-cell lymphoma cells,census,True,8000,5000,5,"CDK6,TNFRSF8,PTEN,TOP2A,BCL2"
tonsil,Crypt M cells,census,False,8000,5000,18,"KRT18,KRT8,MARCKSL1,MARCKS,EPCAM,SOX9,KRT19,TJP1,CLDN4,ITGA3,MUC1,LAMB3,ITGB6,MUC4,DLL4,ITGB4,CLDN18,GP2"
tonsil,Plasmacytoid dendritic cells,census,False,8000,5000,15,"CD36,KLF4,OAS1,CD86,SLC15A3,IRF5,HLA-DRA,HLA-DRB1,HLA-DPB1,HLA-DPA1,TLR7,SIGLEC1,IFI27,LILRA4,CLEC4C"
tonsil,ILC3-like cells,census,True,8000,5000,5,"CXCR5,NCR3,CXCR6,CXCL13,LTB"
tonsil,Resident-memory T cells (TRM),census,False,8000,5000,5,"PRF1,GZMA,GZMH,FASLG,PVRIG"
tonsil,Follicular dendritic cells,census,False,8000,5000,23,"COL6A3,COL1A2,COL3A1,COL6A2,ITGAV,FN1,COL1A1,TNC,COL6A1,COL5A1,SPARC,VCAM1,LUM,CLU,POSTN,PDPN,FBLN1,MMP2,FDCSP,ELN,TNXB,APP,TNFSF13B"
lymph_node,Follicular dendritic cells,census,False,8000,5000,23,"COL6A3,COL1A2,COL3A1,COL6A2,ITGAV,FN1,COL1A1,TNC,COL6A1,COL5A1,SPARC,VCAM1,LUM,CLU,POSTN,PDPN,FBLN1,MMP2,FDCSP,ELN,TNXB,APP,TNFSF13B"
lymph_node,Fibroblastic reticular cells,census,False,8000,5000,43,"COL6A3,COL5A2,COL3A1,COL1A2,COL6A2,LAMA4,FN1,LAMC1,COL1A1,COL6A1,TNC,PDGFRA,PDGFRB,DCN,COL5A1,FAP,SPARC,IL15,CXCL12,LUM,VCAM1,ACTA2,TIMP1,POSTN,IL7,FBLN1,PDPN,IL33,TAGLN,CXCL9,CCL19,MMP2,ITGA11,FBLN2,TNFRSF11B,MMP14,LAMB2,CCL21,TNFSF11,ELN,ITGA8,ITGA7,SMAD3"
lymph_node,Paracortical T cells,census,False,8000,5000,10,"CD3E,CD3G,CD3D,ZAP70,LAT,SELL,TIGIT,EOMES,TBX21,PDCD1"
lymph_node,Medullary sinus macrophages,census,False,8000,5000,50,"CTSB,ITGAX,LILRB4,GPNMB,TLR2,CSF1R,TLR4,APOE,CD163,SLC7A7,PLAUR,MERTK,TYROBP,CTSL,CD68,FCER1G,C1QB,C1QA,CD14,LIPA,CTSD,C1QC,ITGAM,HMOX1,MS4A7,MSR1,SIGLEC1,MRC1,CSF2RB,LGALS3,AIF1,CCL3,VSIG4,CCL18,SERPING1,PLAU,STAB1,FCGR3A,CD36,SLC11A1,SLC40A1,MARCO,FCGR1A,TLR8,CFD,GAS6,FOLR2,NLRP3,LILRB5,PDGFB"
lymph_node,Subcapsular sinus macrophages,census,False,8000,5000,49,"SYK,LILRB4,GPNMB,ITGAX,STAT1,CIITA,NRP2,CSF1R,LGMN,ICAM1,PLAUR,MERTK,PDCD1LG2,TYROBP,C1QB,STAT2,CD68,FCER1G,CD274,C1QA,HLA-DRB1,C1QC,MSR1,ITGAM,SIGLEC1,HLA-DRA,PLAU,CXCL9,HLA-DPB1,AIF1,FCGR1A,VAV1,CXCL16,CSF2RB,FCGR3A,HLA-DPA1,ITGB2,CXCL10,LILRB5,MX1,SPP1,CD209,PDPN,LYVE1,IFITM3,FCGR2B,CLEC4G,CSF2RA,ISG15"
lymph_node,Plasmacytoid dendritic cells,census,False,8000,5000,15,"CD36,KLF4,OAS1,CD86,SLC15A3,IRF5,HLA-DRA,HLA-DRB1,HLA-DPB1,HLA-DPA1,TLR7,SIGLEC1,IFI27,LILRA4,CLEC4C"
lymph_node,ILC3-like innate lymphoid cells,census,True,8000,5000,5,"LTB,EOMES,CXCR5,NCR3,BCL11B"
lymph_node,Hodgkin Reed-Sternberg cells,census,True,8000,5000,5,"JAK2,VCAM1,TNFRSF8,IL5,XPO1"
lymph_node,Follicular lymphoma cells,census,True,8000,5000,5,"CDK6,MME,TOP2A,EP300,CREBBP"
lymph_node,Nodal marginal zone lymphoma cells,census,False,8000,5000,6,"EBF1,CDK6,CD200,KMT2C,MKI67,BIRC5"
lymph_node,Resident-memory T cells (TRM),census,False,8000,5000,5,"PRF1,GZMA,GZMH,FASLG,PVRIG"
