tissue_type,common,malignant,major_type,subtype,pannuke_label,hne_type,hne_label,pantissue_type,pantissue_label,sthelar_full_type,sthelar_full_label,sthelar_coarse_type,sthelar_coarse_label,sthelar_cancer_normal_type,sthelar_cancer_normal_label,lcp_type,lcp_label,markers,rank_source,low_support,comment
colorectal,True,False,Epithelial cells,Goblet cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"AGR2,TFF3,TFF1,WFDC2,ST6GALNAC1,SPDEF,ERN2,GALNT7,REG4,SPINK4,FCGBP,LGALS4,MUC2,MUC4,SERPINA1,ZG16,ATOH1,CLCA1",skipped,False,"Goblet cells - TFF3, AGR2, SPDEF, MUC2 context, WFDC2."
colorectal,True,False,Stem/progenitor cells,Crypt-base stem cells,background,Basaloid progenitor cells,basaloid_progenitor,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"FZD5,STMN1,CHEK1,MCM2,MCM7",skipped,False,"Crypt-base stem cells; 5 genes - FZD5, MCM2/7, CHEK1 - proliferative, LGR5 absent (caveat)."
colorectal,True,False,Stem/progenitor cells,Transit-amplifying progenitor cells,background,Basaloid progenitor cells,basaloid_progenitor,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"STMN1,CDK2,CHEK1,MCM7,MCM6",skipped,False,"Transit-amplifying progenitors; 5 genes - STMN1, CDK2, MCM6/7 - cell-cycle, generic."
colorectal,True,False,Stromal cells,Smooth-muscle cells,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"CALD1,TPM2,TAGLN,ACTA2,MYL9,PDGFRB,AKAP12,TNS1,LMOD1,MYH11,ITGB1,GUCY1A1,GUCY1B1,PLN,SMTN",skipped,False,"Intestinal smooth muscle - ACTA2, TAGLN, MYL9, CALD1, PDGFRB."
colorectal,True,False,Stromal cells,Subepithelial fibroblasts,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"COL1A2,COL3A1,COL6A2,SPARC,COL6A1,MMP2,COL6A3,FBLN1,VCAN,PDGFRA,IGFBP5,COL5A1,FN1,PXDN,COL14A1,SERPINH1,MFGE8,TIMP3,LAMC1,POSTN,FGF7,BMP5,VCAM1,COL4A1,THBS2,TNC,MMP11,TNXB,ITGA5,FBLN2,MMP14,LOXL1,ANGPTL1,LAMA2,ITGA11,GREM1,RSPO3,LTBP1,WNT2B,SERPINE1,F3",skipped,False,"Subepithelial/pericryptal fibroblasts - COL1/3/6, SPARC, MMP2."
colorectal,True,False,Stromal cells,Submucosal fibroblasts,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"COL1A2,COL3A1,COL6A2,COL1A1,SPARC,DCN,CALD1,MFAP4,COL6A1,MMP2,COL6A3,LUM,FBLN1,VCAN,PDGFRA,EMILIN1,IGFBP5,FN1,COL5A1,TIMP1,SERPINH1,PXDN,TIMP3,MFGE8,LAMC1,PDGFRB,FBLN5,BGN,MYL9,THBS2,TNC,LOX,TAGLN,ACTA2,MMP14,FBLN2,LOXL1,LAMA2,MFAP5,COL8A1,SERPINE1,THBS4",skipped,False,"Submucosal fibroblasts - COL1/3/6, DCN, MFAP4."
colorectal,False,False,Stromal cells,Quiescent PI16⁺ fibroblasts,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"DCN,MMP2,LUM,RARRES2,FBLN1,VCAN,CXCL12,IGFBP5,CXCL14,COL14A1,ELN,MFGE8,IGFBP6,TIMP3,LAMC1,SERPINF1,POSTN,ANGPTL2,C7,SFRP2,ADAMTS5,TNXB,LOXL1,PTGDS,MMP14,FBLN2,WNT5A,ANGPTL1,MFAP5,ADAMTS4,GREM1,PI16,SFRP4,VIT",skipped,False,"Universal PI16+ quiescent fibroblasts - DCN, LUM, RARRES2, CXCL12, IGFBP5."
colorectal,True,False,Stromal cells,Perivascular fibroblasts,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"COL6A2,MFAP4,COL6A1,COL6A3,MMP2,PTN,FBLN1,VCAN,PDGFRA,EMILIN1,LAMA4,ELN,COL4A1,TIMP3,IGFBP6,LAMC1,PXDN,PDGFRB,MFAP2,MGP,COL4A2,ANGPTL2,LOXL1,LOX,ADAMTS5,FBLN2,ACTA2,THBS1,MFAP5,LAMA2,ADAMTS4,ADAMTSL4,TAGLN,WNT5A,LAMC3,ADAMTS12,IGFBP3,VIT,THBS2",skipped,False,"Perivascular fibroblasts - COL6, PTN, MFAP4, VCAN."
colorectal,True,False,Stromal cells,Matrix fibroblasts (ECM-rich),connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"COL3A1,COL6A2,COL1A1,MFAP4,SPARC,COL6A1,MMP2,COL6A3,FBLN1,VCAN,EMILIN1,IGFBP5,FN1,COL5A1,TIMP1,SERPINH1,PXDN,TIMP3,SERPINF1,IGFBP6,LAMB1,POSTN,LAMC1,ANGPTL2,THBS1,TNC,THBS2,LOX,ADAMTS5,MMP14,SFRP2,LOXL1,FBLN2,LAMA2,WNT5A,MFAP5,GREM1,THBS4,CSPG4",skipped,False,"ECM-rich matrix fibroblasts - COL1/3/6, SPARC, MFAP4."
colorectal,True,False,Vascular cells,Vascular endothelial cells,connective,Endothelial cells,endothelial,Endothelial,endothelial,Blood vessel / endothelial,Blood_vessel,Stromal,Stromal,Normal,Normal,Endothelial cell,Endothelial cell,"GNG11,CAV1,CLDN5,RAMP2,PLVAP,ENG,CDH5,ESAM,SPARCL1,CLEC14A,VWF,CD34,EMCN,ICAM2,FLT1,EPAS1,TIE1,COL4A1,PTPRB,JAM2,PECAM1,PODXL,COL4A2,KDR,KLF2,ERG,TSPAN7,NOTCH4,TEK,HHEX,MCAM,ARHGEF15,RBP7,NOS3,ACKR1,HEY1,ANGPT2,SELP,BMX,SELE,APLN,RGS5,PROCR,KLF4",skipped,False,"Vascular endothelium - CLDN5, CDH5, PLVAP, ESAM, RAMP2."
colorectal,True,False,Vascular cells,Lymphatic endothelial cells,connective,Endothelial cells,endothelial,Endothelial,endothelial,Blood vessel / endothelial,Blood_vessel,Stromal,Stromal,Normal,Normal,Endothelial cell,Endothelial cell,"PTPRB,ENG,KDR,EMCN,COL4A1,NRP2,TEK,COL4A2,NRP1,PECAM1,ESAM,TIE1,RAMP2,EFNB2,RELN,TSPAN7,ITGA9,FLT4,LYVE1,SOX18,MMRN1,GJA4,ADM,AQP1,SOX17,ANGPT2,PDGFB,VEGFC,COL15A1,FOXC1,PROCR,GJA5,FABP4,CCL21",skipped,False,Pan-tissue shared LEC signature.
colorectal,True,False,Vascular-associated cells,Pericytes,connective,Pericytes,pericyte,Stromal / mesenchymal,stromal,Specialized,Specialized,Other,Other,Normal,Normal,Fibroblast,Fibroblast,"PDGFRB,NOTCH3,FN1,ABCC9,RGS5,COL4A1,EDNRA,COL4A2,COL18A1,TIMP3,MYL9,CSPG4,MCAM,KCNJ8,SERPINH1,CD248,PRRX1,TAGLN,ACTA2,ITGA7",skipped,False,Pan-tissue shared pericyte signature.
colorectal,True,False,Neuronal cells,Enteric neurons,background,Neurons,neuron,Neural,neural,Specialized,Specialized,Other,Other,Normal,Normal,Parenchymal cell,Parenchymal cell,"ELAVL4,UCHL1,PHOX2B,HAND2,PRPH,TUBB3,DCX,L1CAM,NEFM,GAL,MAP2,SCN9A,TAC3,RET,GABRB3,VIP,NEFL,DLX5,CNTNAP2,SLC18A3,PENK,GRIA2,PTPRN,NOS1,CUX2,HTR3A,TAC1,TH,CNTN2,LMO1,POU3F2,CHAT,SLC17A6,SCN10A",skipped,False,Pan-tissue shared enteric-neuron signature.
colorectal,True,False,Glial cells,Enteric glial cells,background,Glial cells,glial,Neural,neural,Specialized,Specialized,Other,Other,Normal,Normal,Parenchymal cell,Parenchymal cell,"PLP1,S100B,MPZ,PTPRZ1,SPARC,CNP,SOX10,PMP22,NDRG2,ERBB4,ERBB3,DHH,FABP7,AQP4,OLIG2,MAG",skipped,False,Pan-tissue shared enteric-glia signature.
colorectal,True,False,Epithelial cells,Enteroendocrine cells,epithelial,Neuroendocrine cells,neuroendocrine,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"CHGA,NEUROD1,CHGB,SCG5,INSM1,PCSK1,SYP,TPH1,PAX6,ISL1,PYY,RGS4,ARX,GCG,SST,GHRL,VGF,CCK,GIPR,PCSK2,GIP,TAC1,NEUROG3,GAST,HHEX,FFAR4,PPY,RAMP1,CALCR,NKX6-1,CRH,IAPP,GHSR",skipped,False,"Enteroendocrine cells - CHGA/B, NEUROD1, INSM1, PCSK1, SCG5."
colorectal,False,False,Epithelial cells,Tuft cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"TRPM5,PTGS1,AVIL,ALOX5,IL17RB,RGS13,POU2F3,GNG13,KRT18,SOX9,ALOX5AP,GNAT3,PLCB2,GABRP,SUCNR1,PDE1C,IL25,KRT8",skipped,False,"Tuft cells - POU2F3, TRPM5, AVIL, IL17RB, GNG13 (canonical)."
colorectal,False,False,Epithelial cells,BEST4⁺ ionocytes,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"GUCA2A,GUCA2B,TMEM37,FXYD3,ATP1A1,PIGR,CLDN15,CA2,KRT8,KCNK5,AQP7,SLC26A3,CA4,PRKG2,CLDN4,OTOP3,CA7,BEST4,OTOP2,KRT18,SLC38A4",skipped,False,"BEST4+/OTOP2 ionocytes - GUCA2A/B, CA2, FXYD3, CLDN15."
colorectal,False,False,Epithelial cells,Paneth-like cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"SI,GSTA1,SERPINA1,SPINK1,IFI27,REG1B,REG3G",skipped,False,"Paneth-like cells; 7 genes - REG1B/3G, SPINK1, GSTA1 - secretory/antimicrobial."
colorectal,False,False,Epithelial cells,M cells,epithelial,Epithelial cells,epithelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"LGALS3,TFF3,CLDN4,KLF4,S100A10,IL22RA1",skipped,False,"M cells; 6 genes - LGALS3, TFF3, IL22RA1; GP2 not in lead, weak specificity (caveat)."
colorectal,False,False,Neuronal cells,Interstitial cells of Cajal,background,Neurons,neuron,Neural,neural,Specialized,Specialized,Other,Other,Normal,Normal,Parenchymal cell,Parenchymal cell,"KIT,ANO1,ETV1,PRKCQ,ANK2,CACNA2D1,KCNQ5,THBS4,HEY1,HCN4,HCN1",skipped,False,"Interstitial cells of Cajal, v4_1: KIT(CD117), ANO1(DOG1), ETV1 prepended - the defining ICC markers were absent (caveat fixed)."
colorectal,False,False,Stem/progenitor cells,Reserve/quiescent stem cells,background,Basaloid progenitor cells,basaloid_progenitor,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"TSPAN8,EPCAM,FZD5,ALDH1A1,FOXA3,LAMA1",skipped,False,"Reserve/quiescent stem cells; 6 genes - TSPAN8, FZD5, ALDH1A1, LAMA1."
colorectal,False,False,Neuronal cells,Schwann cells,background,Schwann cells,schwann,Neural,neural,Specialized,Specialized,Other,Other,Normal,Normal,Parenchymal cell,Parenchymal cell,"CDH19,PMP22,S100B,PLP1,MPZ,NRXN1,NCAM2,NCAM1,SOX10,SOX8,SOX2,FOXD3,DHH,GFAP",skipped,False,"Schwann cells - PLP1, MPZ, S100B, CDH19, PMP22; shared Schwann signature."
colorectal,False,False,Mesothelial cells,Serosal mesothelial cells,epithelial,Mesothelial cells,mesothelial,Epithelial,epithelial,Epithelial,Epithelial,Epithelial,Epithelial,Normal,Normal,Parenchymal cell,Parenchymal cell,"COL3A1,SPARC,UPK3B,MYL9,COL1A1,TPM1,TPM2,WT1,PDPN,ALDH1A2,MSLN,CLDN15,KRT18,ANXA2,SLPI,KRT19,KRT8,COL4A2,UPK1B,EZR",skipped,False,Pan-tissue shared mesothelial signature.
prostate,True,True,Malignant epithelial cells,Malignant Luminal tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"KLK3,KLK2,ACPP,AMACR,ERG,NKX3-1,TMPRSS2,TRPM8,KRT8,KRT18,HOXB13,TACSTD2,MSMB,SLC45A3,AR,FOXA1,NDRG1,FOLH1,GDF15,CD24,HNF1B,IDH1,MYC,TP53,CDH1,EPCAM,PMEPA1,PPAP2A,MAOA,PSCA,SCGB1A1,CEACAM6,BCL2,BASP1,ETS1,RFX6,TFF3,SPDEF,KLF5,GRHL2,CEACAM5,TMEFF2,SPOP,CHGA,PTEN,AKT1,CCND1,MAP3K1,MAPK9,DUSP1",skipped,False,"Prostate adenocarcinoma (malignant luminal) - KLK3/2, ACPP, AMACR, ERG, NKX3-1, TMPRSS2 (canonical)."
prostate,True,True,Malignant epithelial cells,Castration-resistant androgen receptor-positive tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"AR,KLK3,NKX3-1,HOXB13,FOXA1,ERG,TMPRSS2,ACPP,SLC45A3,TACSTD2,NCOA2,EZH2,UBE2C,AURKA,MYC,CDK1,TOP2A,CDC20,CDCA8,TPX2,NCAPG,KIF11,BIRC5,RRM2,CCNB1,CCNB2,CDC6,TK1,MKI67,PTEN,HMMR,MCM4,MCM6,MCM2,KIF2C,HELLS,GMNN,RACGAP1,CDKN3,TROAP,NCAPH,NEK2,GINS2,DTL,CENPF,CENPE,CDT1,ORC1,RFC4,PCLAF",skipped,False,"Castration-resistant AR+ tumor - AR, KLK3, NKX3-1, HOXB13, FOXA1."
prostate,False,True,Malignant epithelial cells,Castration-resistant neuroendocrine-like tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"CHGA,SYP,ENO2,ASCL1,INSM1,NCAM1,POU2F3,DLL3,FOXA2,PEG10,TP53,RB1,AURKA,EZH2,MYCN,SOX2,NEUROD1,KIF1A,PCSK1,ISL1,CD56,STMN2,ELAVL3,SCG2,CGA,PCSK2,GRIN2A,GRP,CALCA,SV2A,TUBB3,BEX1,TPX2,NEFM,PHOX2B,BIRC5,RFX4,NOL4,NKX2-1,FAM111B,NCAM2,STMN1,NPTX1,NEUROG3,NEFH,ZBTB16,ONECUT2,SPDEF,REST,SRRM4",skipped,False,"Castration-resistant NE-like tumor - CHGA, SYP, ASCL1, INSM1, DLL3."
prostate,False,True,Malignant epithelial cells,Neuroendocrine prostate cancer cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"CHGA,SYP,ENO2,ASCL1,INSM1,PEG10,FOXA2,SOX2,MYCN,AURKA,DLL3,POU2F3,TP53,RB1,EZH2,BIRC5,CD56,GRP,CALCA,PCSK1,NEUROD1,SCG2,TUBB3,ISL1,STMN2,ELAVL3,KIF1A,NEFM,NEFL,NEFH,ZBTB16,NEUROG3,NOL4,PHOX2B,PCSK2,RFX4,REST,NCAM1,NKX2-1,CGA,FAM111B,NPTX1,NCAM2,SV2A,GRIN2A,ONECUT2,BEX1,STMN1,TPX2,TMEFF2",skipped,False,"Neuroendocrine prostate cancer - CHGA, SYP, ASCL1, FOXA2, SOX2, PEG10."
prostate,True,True,Malignant epithelial cells,AR-low / AR-indifferent tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"AKR1C3,EZH2,SOX2,MYCN,AURKA,BRN2,ONECUT2,PEG10,CHGA,SYP,ASCL1,DLL3,INSM1,FOXA2,NEUROD1,NKX2-1,TP53,RB1,PTEN,REST,POU2F3,HES6,DLL4,NOTCH1,NOTCH2,NOTCH3,HES1,HEY1,HEY2,SOX9,NFIIB,BRD4,MYCL,YAP1,TEAD1,TEAD4,WWTR1,CTNNB1,AXIN2,LEF1,TCF7L2,FGFR1,FGFR2,FGFR3,RET,BCL11B,ZEB1,ZEB2,TWIST1,SNAI2",skipped,False,"AR-low/AR-indifferent tumor - AKR1C3, EZH2, MYCN, AURKA, BRN2(POU3F2), ONECUT2."
prostate,True,True,Malignant epithelial cells,Lineage-plastic / Transitional tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"EZH2,SOX2,MYCN,AURKA,BRN2,ONECUT2,PEG10,CHGA,SYP,ASCL1,DLL3,INSM1,FOXA2,NEUROD1,NKX2-1,TP53,RB1,PTEN,REST,POU2F3,HES6,DLL4,NOTCH1,NOTCH2,NOTCH3,HES1,HEY1,HEY2,SRRM4,POU3F2,NFIIB,YAP1,TEAD2,TEAD4,WWTR1,CTNNB1,AXIN2,LEF1,TCF7L2,FGFR1,FGFR2,FGFR3,RET,BCL11B,ZEB1,ZEB2,TWIST1,SNAI1,SNAI2,COL4A1",skipped,False,"Lineage-plastic/transitional tumor - EZH2, SOX2, MYCN, AURKA, ONECUT2; near-identical to AR-low (caveat)."
prostate,True,True,Malignant epithelial cells,Proliferative (MKI67-high) tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"MKI67,TOP2A,CCNB1,CDK1,AURKA,AURKB,BIRC5,CDC20,PLK1,UBE2C,CENPF,NUSAP1,TPX2,KIF20A,KIF11,KIF2C,KIF4A,KIFC1,KIF23,KIF18B,KIF15,KIF14,KIF13B,KIF12,KIF1A,KIF1B,KIF1C,KIF2A,KIF2B,KIF3A,KIF3B,KIF3C,KIF4B,KIF5A,KIF5B,KIF5C,KIF6,KIF7,KIF8,KIF9,KIF10,KIF16,KIF17,KIF18A,KIF19,KIF21A,KIF21B,KIF22,KIF24,KIF25",skipped,False,"Proliferative (MKI67-high) tumor - MKI67, TOP2A, CCNB1, CDK1, BIRC5; generic proliferation, any tissue (caveat)."
prostate,False,True,Malignant epithelial cells,SCL-high (TACSTD2+) resistant tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"TACSTD2,CD44,CLDN4,EPCAM,LY6D,PROM1,ALDH1A1,CD24,CD90,CD105,CD117,CD166,ABCG2,JAG1,NOTCH1,HES1,HEY1,SOX2,NANOG,OCT4,BMI1,KLF4,MYC,EZH2,AURKA,AURKB,PLK1,MKI67,TOP2A,BIRC5,CCNB1,CDK1,TPX2,NUSAP1,CENPF,KIF11,KIF20A,KIF2C,KIF4A,KIFC1,KIF23,KIF18B,KIF15,KIF14,KIF13B,KIF12,KIF1A,KIF1B,KIF1C,KIF2A",skipped,False,"Stem/club-like resistant tumor (SCL-high) - TACSTD2, CD44, PROM1, LY6D, ALDH1A1."
prostate,True,True,Malignant epithelial cells,Epithelial-to-mesenchymal transition (EMT)-like tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"VIM,FN1,SNAI1,SNAI2,TWIST1,ZEB1,ZEB2,CDH2,CDH11,ITGA5,MMP2,MMP9,SPARC,TNC,FOXC2,COL1A1,COL3A1,PDPN,TGFB1,TGFBI,ACTA2,NID1,LAMA4,CTGF,SERPINE1,GREM1,IL11,CXCL12,LOXL2,LAMC2,BMP1,BMP4,PLAUR,GAS1,FGFR1,MAP1B,ITGB1,N-cadherin,PTX3,TGFBR2,ITGA11,YAP1,TEAD4,WNT5A,AXL,CD44,KRT19,KRT14,CD24,CXCR4",skipped,False,"EMT-like tumor - VIM, FN1, SNAI1/2, ZEB1/2, CDH2; generic mesenchymal."
prostate,True,True,Malignant epithelial cells,Stem-like tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"PROM1,CD44,ALDH1A1,ALDH1A3,SOX2,POU5F1,NANOG,KLF4,BMI1,LGR5,ABCG2,SALL4,MYC,EZH2,HES1,DLL4,NOTCH1,NOTCH3,FZD7,AXIN2,WNT3A,TCF7L2,SMO,GLI1,PTCH1,STAT3,IL6R,JAK1,JAK2,CD133,NR2F2,MSI1,GDF3,LEFTY1,LEFTY2,ID1,ID3,SOX9,CD24,HMGA2,TBX3,DPPA4,TRIM28,SPP1,DUSP6,PRDM14,CDH1,EPCAM,TERT,TGFB1",skipped,False,"Stem-like tumor - PROM1, CD44, ALDH1A1, SOX2, POU5F1, NANOG; generic pluripotency."
prostate,True,True,Malignant epithelial cells,Double-negative tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"EZH2,SOX9,TP63,KRT5,KRT14,BCL11A,FOXC1,MYC,YAP1,E2F1,CDC25A,KRT17,CD44,EGFR,RB1,TP53,KLF5,TGFBR2,ZEB1,ZEB2,SNAI1,TWIST1,ARID1A,PTEN,BIRC5,NEK2,AURKA,BUB1,CDCA5,CCNB1,PLK1,RRM2,TOP2A,HELLS,NCAPH,GINS2,HMGA2,CDKN2A,KIF20A,UBE2C,MKI67,CDK1,CDCA8,CENPE,TROAP,NCAPG,MCM2,MCM6,BUB1B,DTL",skipped,False,"AR/NE-null double-negative tumor - EZH2, SOX9, TP63, FOXC1, MYC; shared double-negative template (identical to bladder)."
prostate,False,True,Malignant epithelial cells,Squamous-like tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"TP63,KRT5,KRT14,KRT6A,KRT6B,KRT6C,KRT16,KRT17,DSG3,IVL,SPRR1A,SPRR1B,SPRR2A,SPRR2B,SPRR2D,SPRR2E,S100A7,S100A8,S100A9,S100A14,S100A16,SOX2,TRIM29,KLF4,GADD45G,CIP2A,EPCAM,CD44,CDH1,CDH3,EGFR,NOTCH1,NOTCH2,NOTCH3,HES1,HEY1,HEY2,JAG1,JAG2,DLL1,DLL3,DLL4,IRF6,GRHL3,ZNF750,TP53,RB1,PTEN,MYC,AURKA",skipped,False,"Squamous-like tumor - TP63, KRT5/6/14/16/17; shared squamous template (identical to bladder)."
prostate,False,True,Malignant epithelial cells,Interferon-responsive tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,Tumor / neoplastic,tumor,Epithelial,Epithelial,Epithelial,Epithelial,Cancer,Cancer,Parenchymal cell,Parenchymal cell,"STAT1,STAT2,IRF7,IRF9,MX1,MX2,OAS1,OAS2,OAS3,OASL,IFI6,IFI27,IFI35,IFI44,IFI44L,IFIT1,IFIT2,IFIT3,IFIT5,IFITM1,IFITM2,IFITM3,ISG15,ISG20,RSAD2,DDX58,DDX60,ZBP1,TRIM22,TRIM25,TRIM26,TRIM29,TRIM38,TRIM56,IRF1,IRF3,IRF5,IRF8,IFIH1,IFI16,IFI27L,IFI30,IFITM10,GBP1,GBP2,GBP4,GBP5,BST2,HLA-DRA,HLA-DRB1",skipped,False,"Interferon-responsive tumor - STAT1/2, IRF7/9, MX1/2, OAS1/2; treatment-response state, not lineage (caveat)."
prostate,True,False,Stromal cells,Fibroblasts,connective,Fibroblast-like,fibroblast_like,Stromal / mesenchymal,stromal,Fibroblast / myofibroblast,Fibroblast_Myofibroblast,Stromal,Stromal,Normal,Normal,Fibroblast,Fibroblast,"DCN,FBLN1,LUM,MMP2,SERPINF1,COL6A1,COL1A2,MFAP4,COL14A1,TIMP1,COL6A3,TIMP2,DPT,FN1,COL1A1,FBLN2,BGN,PDGFRA,COL3A1,FBLN5,CXCL12,PCOLCE2,SPARC,VCAN,NID1,PDGFRB,LAMA2,VIM,THY1,S100A4,LOX,ANGPTL2,ADAMTS2,FAP,CTHRC1,GREM1,MMP3",skipped,False,"Prostate fibroblasts (identical lead genes to breast fibroblasts) - DCN, LUM, FBLN1, MMP2."
prostate,True,False,Vascular cells,Endothelial cells,connective,Endothelial cells,endothelial,Endothelial,endothelial,Blood vessel / endothelial,Blood_vessel,Stromal,Stromal,Normal,Normal,Endothelial cell,Endothelial cell,"VWF,ADGRL4,GNG11,EMCN,PLVAP,FLT1,PECAM1,CD93,RAMP2,CLDN5,ENG,ACKR1,ECSCR,TSPAN7,ESAM,LDB2,CLEC14A,EPAS1,CD34,ERG,SOX18,CDH5,KDR,TIE1,NRP1,F8,CAV1,ICAM2,TEK,RBP7,NOS3,PODXL,MCAM,BMX,DNASE1L3,ESM1,CA4,FABP4,TM4SF1",skipped,False,"Prostate endothelium (identical lead genes to breast EC) - VWF, PECAM1, FLT1."
prostate,True,False,Stromal cells,Smooth muscle cells,connective,Smooth muscle cells,smooth_muscle,Stromal / mesenchymal,stromal,Specialized,Specialized,Other,Other,Normal,Normal,Fibroblast,Fibroblast,"TPM2,MYH11,TAGLN,ACTA2,MYL9,CALD1,MYLK,SPARCL1,TIMP3,RGS5,CNN1,PLN,FHL1,LMOD1,PDGFRB,TNS1,SYNM,ADIRF,ACTG2,COL4A1,NEXN,PRKG1,COL4A2,ITGA7,PDE5A,S100A4,DES,SMTN,TPM1,MYOCD,LDB3,CAV1,KCNMB1,FLNC",skipped,False,"Prostate smooth muscle - MYH11, ACTA2, TAGLN, CALD1."
