tissue_type,common,malignant,major_type,subtype,pannuke_label,hne_type,hne_label,markers,rank_source,low_support
colorectal,True,False,Epithelial cells,Goblet cells,epithelial,Epithelial cells,epithelial,"TFF3,MUC2,FCGBP,CLCA1,SPINK4,ITLN1,ZG16,REG4,ST6GALNAC1,SPDEF,ERN2,ATOH1,AGR2,LGALS4,MUC4,WFDC2,TFF1,GALNT7,SERPINA1",census,False
colorectal,True,False,Stem/progenitor cells,Crypt-base stem cells,background,Basaloid progenitor cells,basaloid_progenitor,"FZD5,STMN1,CHEK1,MCM2,MCM7",census,True
colorectal,True,False,Stem/progenitor cells,Transit-amplifying progenitor cells,background,Basaloid progenitor cells,basaloid_progenitor,"STMN1,CDK2,CHEK1,MCM7,MCM6",census,True
colorectal,True,False,Stromal cells,Smooth-muscle cells,connective,Fibroblast-like,fibroblast_like,"CALD1,TPM2,TAGLN,ACTA2,MYL9,PDGFRB,AKAP12,TNS1,LMOD1,MYH11,ITGB1,GUCY1A1,GUCY1B1,PLN,SMTN",census,False
colorectal,True,False,Stromal cells,Subepithelial fibroblasts,connective,Fibroblast-like,fibroblast_like,"COL1A2,COL3A1,COL6A2,SPARC,COL6A1,MMP2,COL6A3,FBLN1,VCAN,PDGFRA,IGFBP5,COL5A1,FN1,PXDN,COL14A1,SERPINH1,MFGE8,TIMP3,LAMC1,POSTN,FGF7,BMP5,VCAM1,COL4A1,THBS2,TNC,MMP11,TNXB,ITGA5,FBLN2,MMP14,LOXL1,ANGPTL1,LAMA2,ITGA11,GREM1,RSPO3,LTBP1,WNT2B,SERPINE1,F3",census,False
colorectal,True,False,Stromal cells,Submucosal fibroblasts,connective,Fibroblast-like,fibroblast_like,"COL1A2,COL3A1,COL6A2,COL1A1,SPARC,DCN,CALD1,MFAP4,COL6A1,MMP2,COL6A3,LUM,FBLN1,VCAN,PDGFRA,EMILIN1,IGFBP5,FN1,COL5A1,TIMP1,SERPINH1,PXDN,TIMP3,MFGE8,LAMC1,PDGFRB,FBLN5,BGN,MYL9,THBS2,TNC,LOX,TAGLN,ACTA2,MMP14,FBLN2,LOXL1,LAMA2,MFAP5,COL8A1,SERPINE1,THBS4",census,False
colorectal,False,False,Stromal cells,Quiescent PI16⁺ fibroblasts,connective,Fibroblast-like,fibroblast_like,"DCN,MMP2,LUM,RARRES2,FBLN1,VCAN,CXCL12,IGFBP5,CXCL14,COL14A1,ELN,MFGE8,IGFBP6,TIMP3,LAMC1,SERPINF1,POSTN,ANGPTL2,C7,SFRP2,ADAMTS5,TNXB,LOXL1,PTGDS,MMP14,FBLN2,WNT5A,ANGPTL1,MFAP5,ADAMTS4,GREM1,PI16,SFRP4,VIT",census,False
colorectal,True,False,Stromal cells,Perivascular fibroblasts,connective,Fibroblast-like,fibroblast_like,"COL6A2,MFAP4,COL6A1,COL6A3,MMP2,PTN,FBLN1,VCAN,PDGFRA,EMILIN1,LAMA4,ELN,COL4A1,TIMP3,IGFBP6,LAMC1,PXDN,PDGFRB,MFAP2,MGP,COL4A2,ANGPTL2,LOXL1,LOX,ADAMTS5,FBLN2,ACTA2,THBS1,MFAP5,LAMA2,ADAMTS4,ADAMTSL4,TAGLN,WNT5A,LAMC3,ADAMTS12,IGFBP3,VIT,THBS2",census,False
colorectal,True,False,Stromal cells,Matrix fibroblasts (ECM-rich),connective,Fibroblast-like,fibroblast_like,"COL3A1,COL6A2,COL1A1,MFAP4,SPARC,COL6A1,MMP2,COL6A3,FBLN1,VCAN,EMILIN1,IGFBP5,FN1,COL5A1,TIMP1,SERPINH1,PXDN,TIMP3,SERPINF1,IGFBP6,LAMB1,POSTN,LAMC1,ANGPTL2,THBS1,TNC,THBS2,LOX,ADAMTS5,MMP14,SFRP2,LOXL1,FBLN2,LAMA2,WNT5A,MFAP5,GREM1,THBS4,CSPG4",census,False
colorectal,True,False,Vascular cells,Vascular endothelial cells,connective,Endothelial cells,endothelial,"GNG11,CAV1,CLDN5,RAMP2,PLVAP,ENG,CDH5,ESAM,SPARCL1,CLEC14A,VWF,CD34,EMCN,ICAM2,FLT1,EPAS1,TIE1,COL4A1,PTPRB,JAM2,PECAM1,PODXL,COL4A2,KDR,KLF2,ERG,TSPAN7,NOTCH4,TEK,HHEX,MCAM,ARHGEF15,RBP7,NOS3,ACKR1,HEY1,ANGPT2,SELP,BMX,SELE,APLN,RGS5,PROCR,KLF4",census,False
colorectal,True,False,Vascular cells,Lymphatic endothelial cells,connective,Endothelial cells,endothelial,"RAMP2,ENG,ESAM,EMCN,SOX18,COL4A1,TIE1,PTPRB,PECAM1,COL15A1,COL4A2,KDR,NRP1,TSPAN7,MADCAM1,TEK,COL18A1,NRP2,SOX17,MMRN1,AQP1,PDGFB,GATA2,FABP4,LYVE1,EFNB2,FLT4,GJA4,ANGPT2,VEGFC,ITGB1,CCL21,FOXC1,ADM,GJA5,PROCR,RELN,PROX1,ITGA9,FOXC2",census,False
colorectal,True,False,Vascular-associated cells,Pericytes,connective,Pericytes,pericyte,"PDGFRB,COL4A2,COL4A1,ACTA2,MYL9,NOTCH3,MCAM,TAGLN,THY1,EDNRA,COL18A1,COL5A2,RGS5,ANGPT2,SERPINH1,CD248,KCNJ8,TIMP3,COL5A1,MYLK,ABCC9,CSPG4,FN1,LOXL2,ITGA7,ELN,MYH11,PRRX1,ITGB1",census,False
colorectal,True,False,Neuronal cells,Enteric neurons,background,Neurons,neuron,"ELAVL4,UCHL1,PHOX2B,HAND2,PRPH,TUBB3,DCX,L1CAM,NEFM,GAL,MAP2,SCN9A,TAC3,RET,GABRB3,VIP,NEFL,DLX5,CNTNAP2,SLC18A3,PENK,GRIA2,PTPRN,NOS1,CUX2,HTR3A,TAC1,TH,CNTN2,LMO1,POU3F2,CHAT,SLC17A6,SCN10A",census,False
colorectal,True,False,Glial cells,Enteric glial cells,background,Glial cells,glial,"PLP1,S100B,MPZ,PTPRZ1,SPARC,CNP,SOX10,PMP22,NDRG2,ERBB4,ERBB3,DHH,FABP7,AQP4,OLIG2,MAG",census,False
colorectal,True,False,Epithelial cells,Enteroendocrine cells,epithelial,Neuroendocrine cells,neuroendocrine,"CHGA,NEUROD1,CHGB,SCG5,INSM1,PCSK1,SYP,TPH1,PAX6,ISL1,PYY,RGS4,ARX,GCG,SST,GHRL,VGF,CCK,GIPR,PCSK2,GIP,TAC1,NEUROG3,GAST,HHEX,FFAR4,PPY,RAMP1,CALCR,NKX6-1,CRH,IAPP,GHSR",census,False
colorectal,False,False,Epithelial cells,Tuft cells,epithelial,Epithelial cells,epithelial,"TRPM5,PTGS1,AVIL,ALOX5,IL17RB,RGS13,POU2F3,GNG13,KRT18,SOX9,ALOX5AP,GNAT3,PLCB2,GABRP,SUCNR1,PDE1C,IL25,KRT8",census,False
colorectal,False,False,Epithelial cells,BEST4⁺ ionocytes,epithelial,Epithelial cells,epithelial,"GUCA2A,GUCA2B,TMEM37,FXYD3,ATP1A1,PIGR,CLDN15,CA2,KRT8,KCNK5,AQP7,SLC26A3,CA4,PRKG2,CLDN4,OTOP3,CA7,BEST4,OTOP2,KRT18,SLC38A4",census,False
colorectal,False,False,Epithelial cells,Paneth-like cells,epithelial,Epithelial cells,epithelial,"SI,GSTA1,SERPINA1,SPINK1,IFI27,REG1B,REG3G",census,False
colorectal,False,False,Epithelial cells,M cells,epithelial,Epithelial cells,epithelial,"LGALS3,TFF3,CLDN4,KLF4,S100A10,IL22RA1",census,False
colorectal,False,False,Neuronal cells,Interstitial cells of Cajal,background,Neurons,neuron,"ANK2,CACNA2D1,KCNQ5,THBS4,HEY1,HCN4,HCN1",census,False
colorectal,False,False,Stem/progenitor cells,Reserve/quiescent stem cells,background,Basaloid progenitor cells,basaloid_progenitor,"TSPAN8,EPCAM,FZD5,ALDH1A1,FOXA3,LAMA1",census,False
colorectal,False,False,Neuronal cells,Schwann cells,background,Schwann cells,schwann,"CRYAB,S100B,PLP1,NRXN1,PMP22,CDH19,MPZ,SOX10,SOX2,NGFR,PTPRZ1,NCAM1,FOXD3,CLDN11,NCAM2,SOX8,DHH,ERBB4,FABP7,GFAP",census,False
colorectal,False,False,Mesothelial cells,Serosal mesothelial cells,epithelial,Mesothelial cells,mesothelial,"COL3A1,SPARC,UPK3B,MYL9,COL1A1,TPM1,TPM2,WT1,PDPN,ALDH1A2,MSLN,CLDN15,KRT18,ANXA2,SLPI,KRT19,KRT8,COL4A2,UPK1B,EZR",census,False
prostate,True,True,Malignant epithelial cells,Malignant Luminal tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"KLK3,KLK2,ACPP,AMACR,ERG,NKX3-1,TMPRSS2,TRPM8,KRT8,KRT18,HOXB13,TACSTD2,MSMB,SLC45A3,AR,FOXA1,NDRG1,FOLH1,GDF15,CD24,HNF1B,IDH1,MYC,TP53,CDH1,EPCAM,PMEPA1,PPAP2A,MAOA,PSCA,SCGB1A1,CEACAM6,BCL2,BASP1,ETS1,RFX6,TFF3,SPDEF,KLF5,GRHL2,CEACAM5,TMEFF2,SPOP,CHGA,PTEN,AKT1,CCND1,MAP3K1,MAPK9,DUSP1",skipped,False
prostate,True,True,Malignant epithelial cells,Castration-resistant androgen receptor-positive tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"AR,KLK3,NKX3-1,HOXB13,FOXA1,ERG,TMPRSS2,ACPP,SLC45A3,TACSTD2,NCOA2,EZH2,UBE2C,AURKA,MYC,CDK1,TOP2A,CDC20,CDCA8,TPX2,NCAPG,KIF11,BIRC5,RRM2,CCNB1,CCNB2,CDC6,TK1,MKI67,PTEN,HMMR,MCM4,MCM6,MCM2,KIF2C,HELLS,GMNN,RACGAP1,CDKN3,TROAP,NCAPH,NEK2,GINS2,DTL,CENPF,CENPE,CDT1,ORC1,RFC4,PCLAF",skipped,False
prostate,False,True,Malignant epithelial cells,Castration-resistant neuroendocrine-like tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"CHGA,SYP,ENO2,ASCL1,INSM1,NCAM1,POU2F3,DLL3,FOXA2,PEG10,TP53,RB1,AURKA,EZH2,MYCN,SOX2,NEUROD1,KIF1A,PCSK1,ISL1,CD56,STMN2,ELAVL3,SCG2,CGA,PCSK2,GRIN2A,GRP,CALCA,SV2A,TUBB3,BEX1,TPX2,NEFM,PHOX2B,BIRC5,RFX4,NOL4,NKX2-1,FAM111B,NCAM2,STMN1,NPTX1,NEUROG3,NEFH,ZBTB16,ONECUT2,SPDEF,REST,SRRM4,POU3F2,BEX2,SOX11,DLL4",skipped,False
prostate,False,True,Malignant epithelial cells,Neuroendocrine prostate cancer cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"CHGA,SYP,ENO2,ASCL1,INSM1,PEG10,FOXA2,SOX2,MYCN,AURKA,DLL3,POU2F3,TP53,RB1,EZH2,BIRC5,CD56,GRP,CALCA,PCSK1,NEUROD1,SCG2,TUBB3,ISL1,STMN2,ELAVL3,KIF1A,NEFM,NEFL,NEFH,ZBTB16,NEUROG3,NOL4,PHOX2B,PCSK2,RFX4,REST,NCAM1,NKX2-1,CGA,FAM111B,NPTX1,NCAM2,SV2A,GRIN2A,ONECUT2,BEX1,STMN1,TPX2,TMEFF2",skipped,False
prostate,True,True,Malignant epithelial cells,AR-low / AR-indifferent tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"AKR1C3,EZH2,SOX2,MYCN,AURKA,BRN2,ONECUT2,PEG10,CHGA,SYP,ASCL1,DLL3,INSM1,FOXA2,NEUROD1,NKX2-1,TP53,RB1,PTEN,REST,POU2F3,HES6,DLL4,NOTCH1,NOTCH2,NOTCH3,HES1,HEY1,HEY2,SOX9,NFIIB,BRD4,MYCL,YAP1,TEAD1,TEAD4,WWTR1,CTNNB1,AXIN2,LEF1,TCF7L2,FGFR1,FGFR2,FGFR3,RET,BCL11B,ZEB1,ZEB2,TWIST1,SNAI2,IL6ST,STAT3,PIK3CA,PIK3CB,FGF2,FGF10",skipped,False
prostate,True,True,Malignant epithelial cells,Lineage-plastic / Transitional tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"EZH2,SOX2,MYCN,AURKA,BRN2,ONECUT2,PEG10,CHGA,SYP,ASCL1,DLL3,INSM1,FOXA2,NEUROD1,NKX2-1,TP53,RB1,PTEN,REST,POU2F3,HES6,DLL4,NOTCH1,NOTCH2,NOTCH3,HES1,HEY1,HEY2,SRRM4,POU3F2,NFIIB,YAP1,TEAD2,TEAD4,WWTR1,CTNNB1,AXIN2,LEF1,TCF7L2,FGFR1,FGFR2,FGFR3,RET,BCL11B,ZEB1,ZEB2,TWIST1,SNAI1,SNAI2,COL4A1,COL4A2,LAMC2",skipped,False
prostate,True,True,Malignant epithelial cells,Proliferative (MKI67-high) tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"MKI67,TOP2A,CCNB1,CDK1,AURKA,AURKB,BIRC5,CDC20,PLK1,UBE2C,CENPF,NUSAP1,TPX2,KIF20A,KIF11,KIF2C,KIF4A,KIFC1,KIF23,KIF18B,KIF15,KIF14,KIF13B,KIF12,KIF1A,KIF1B,KIF1C,KIF2A,KIF2B,KIF3A,KIF3B,KIF3C,KIF4B,KIF5A,KIF5B,KIF5C,KIF6,KIF7,KIF8,KIF9,KIF10,KIF16,KIF17,KIF18A,KIF19,KIF21A,KIF21B,KIF22,KIF24,KIF25",skipped,False
prostate,False,True,Malignant epithelial cells,SCL-high (TACSTD2+) resistant tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"TACSTD2,CD44,CLDN4,EPCAM,LY6D,PROM1,ALDH1A1,CD24,CD90,CD105,CD117,CD166,ABCG2,JAG1,NOTCH1,HES1,HEY1,SOX2,NANOG,OCT4,BMI1,KLF4,MYC,EZH2,AURKA,AURKB,PLK1,MKI67,TOP2A,BIRC5,CCNB1,CDK1,TPX2,NUSAP1,CENPF,KIF11,KIF20A,KIF2C,KIF4A,KIFC1,KIF23,KIF18B,KIF15,KIF14,KIF13B,KIF12,KIF1A,KIF1B,KIF1C,KIF2A",skipped,False
prostate,True,True,Malignant epithelial cells,Epithelial-to-mesenchymal transition (EMT)-like tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"VIM,FN1,SNAI1,SNAI2,TWIST1,ZEB1,ZEB2,CDH2,CDH11,ITGA5,MMP2,MMP9,SPARC,TNC,FOXC2,COL1A1,COL3A1,PDPN,TGFB1,TGFBI,ACTA2,NID1,LAMA4,CTGF,SERPINE1,GREM1,IL11,CXCL12,LOXL2,LAMC2,BMP1,BMP4,PLAUR,GAS1,FGFR1,MAP1B,ITGB1,N-cadherin,PTX3,TGFBR2,ITGA11,YAP1,TEAD4,WNT5A,AXL,CD44,KRT19,KRT14,CD24,CXCR4",skipped,False
prostate,True,True,Malignant epithelial cells,Stem-like tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"PROM1,CD44,ALDH1A1,ALDH1A3,SOX2,POU5F1,NANOG,KLF4,BMI1,LGR5,ABCG2,SALL4,MYC,EZH2,HES1,DLL4,NOTCH1,NOTCH3,FZD7,AXIN2,WNT3A,TCF7L2,SMO,GLI1,PTCH1,STAT3,IL6R,JAK1,JAK2,CD133,NR2F2,MSI1,GDF3,LEFTY1,LEFTY2,ID1,ID3,SOX9,CD24,HMGA2,TBX3,DPPA4,TRIM28,SPP1,DUSP6,PRDM14,CDH1,EPCAM,TERT,TGFB1",skipped,False
prostate,True,True,Malignant epithelial cells,Double-negative tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"EZH2,SOX9,TP63,KRT5,KRT14,BCL11A,FOXC1,MYC,YAP1,E2F1,CDC25A,KRT17,CD44,EGFR,RB1,TP53,KLF5,TGFBR2,ZEB1,ZEB2,SNAI1,TWIST1,ARID1A,PTEN,BIRC5,NEK2,AURKA,BUB1,CDCA5,CCNB1,PLK1,RRM2,TOP2A,HELLS,NCAPH,GINS2,HMGA2,CDKN2A,KIF20A,UBE2C,MKI67,CDK1,CDCA8,CENPE,TROAP,NCAPG,MCM2,MCM6,BUB1B,DTL",skipped,False
prostate,False,True,Malignant epithelial cells,Squamous-like tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"TP63,KRT5,KRT14,KRT6A,KRT6B,KRT6C,KRT16,KRT17,DSG3,IVL,SPRR1A,SPRR1B,SPRR2A,SPRR2B,SPRR2D,SPRR2E,S100A7,S100A8,S100A9,S100A14,S100A16,SOX2,TRIM29,KLF4,GADD45G,CIP2A,EPCAM,CD44,CDH1,CDH3,EGFR,NOTCH1,NOTCH2,NOTCH3,HES1,HEY1,HEY2,JAG1,JAG2,DLL1,DLL3,DLL4,IRF6,GRHL3,ZNF750,TP53,RB1,PTEN,MYC,AURKA",skipped,False
prostate,False,True,Malignant epithelial cells,Interferon-responsive tumor cells,neoplastic,Malignant epithelial cells,malignant_epithelial,"STAT1,STAT2,IRF7,IRF9,MX1,MX2,OAS1,OAS2,OAS3,OASL,IFI6,IFI27,IFI35,IFI44,IFI44L,IFIT1,IFIT2,IFIT3,IFIT5,IFITM1,IFITM2,IFITM3,ISG15,ISG20,RSAD2,DDX58,DDX60,ZBP1,TRIM22,TRIM25,TRIM26,TRIM29,TRIM38,TRIM56,IRF1,IRF3,IRF5,IRF8,IFIH1,IFI16,IFI27L,IFI30,IFITM10,GBP1,GBP2,GBP4,GBP5,BST2,HLA-DRA,HLA-DRB1,IFI27L2A,USP18",skipped,False
prostate,True,False,Stromal cells,Fibroblasts,connective,Fibroblast-like,fibroblast_like,"DCN,LUM,MMP2,COL6A3,COL1A2,FBLN1,COL6A1,SERPINF1,MFAP4,CXCL12,TIMP2,TIMP1,COL1A1,VCAN,PDGFRA,DPT,NID1,PDGFRB,COL3A1,COL14A1,FN1,SPARC,FBLN2,LAMA2,THY1,FAP,CTHRC1,BGN,VIM,POSTN,ADAMTS2,FBLN5,MMP3,ANGPTL2,ANGPTL1,LOX,S100A4,PCOLCE2,GREM1,MMP11",census,False
prostate,True,False,Vascular cells,Endothelial cells,connective,Endothelial cells,endothelial,"GNG11,CLDN5,CD93,ESAM,FABP4,EMCN,FLT1,PLVAP,ENG,ADGRL4,CDH5,VWF,ECSCR,CAV1,RBP7,PECAM1,TM4SF1,ERG,TIE1,RAMP2,SOX18,CLEC14A,NRP1,TSPAN7,KDR,ACKR1,PODXL,CD34,ICAM2,GATA2,MCAM,TEK,EPAS1,LDB2,BMX,NOS3,ESM1,F8,DNASE1L3,CA4,STAB2",census,False
prostate,True,False,Stromal cells,Smooth muscle cells,connective,Smooth muscle cells,smooth_muscle,"ACTA2,MYH11,TAGLN,CNN1,MYL9,MYLK,ACTG2,TPM2,CALD1,DES,LMOD1,MYOCD,TPM1,CAV1,PDGFRB,GUCY1A3,GUCY1B3,SRF,SPHK1,KCNMB1,MFAP5,FHL1,SMTN,ITGA7,TUBB2B,MYH10,MYL6,SYNM,TNNT2,RGS5,PRKG1,S100A4,CNN2,CAV2,TNS1,RBP1,FBLN5,ADIRF,COL4A1,COL4A2,ANKRD1,PLN,TIMP3,TGFBR2,LDB3,NEXN,SPARCL1,PDE5A,FLNC,RCAN1",skipped,False
prostate,True,False,Epithelial cells,Basal epithelial cells,epithelial,Epithelial cells,epithelial,"KRT5,KRT14,TP63,ITGA6,ITGB4,NGFR,SOX2,NOTCH1,EGFR,DSG3,DSC2,COL17A1,LAMB3,LAMC2,ITGA3,ITGA2,PLEC,SPRR1A,SPRR2D,ANXA1,CXCL14,AREG,KRT15,KRT16,KRT6A,KRT6B,CD44,CLDN1,CLDN4,PI3,SERPINE1,KRT17,KRT13,KRT23,KRT6C,CDH3,BNC1,FGFR2,FGFR3,ITGA5,ITGB6,LAMC1,LAMA5,CXCL1,CXCL2,CXCL8,IL1RN,EREG,HBEGF,WWTR1",skipped,False
prostate,True,False,Epithelial cells,Luminal epithelial cells,epithelial,Epithelial cells,epithelial,"KLK3,KLK2,ACPP,NKX3-1,AR,AMACR,KRT8,KRT18,TMPRSS2,FOLH1,HOXB13,AGR2,FOXA1,FOXA2,SPDEF,EPCAM,CD24,CD26,CD10,CD13,CD38,CD44,CD49f,CD326,CD117,CD133,CD105,CD90,CD146,CD166,CD271,PSCA,TACSTD2,SCGB1A1,KRT4,KRT13,KRT19,PIGR,MMP7,LCN2,CP,LY6D,CLDN10,TSPAN8,MEST,SLC45A3,NDRG1,TMEFF2,SLC39A9,GATA3",skipped,False
prostate,True,False,Stromal cells,Myofibroblasts,connective,Fibroblast-like,fibroblast_like,"ACTA2,MYH11,TAGLN,PDGFRB,COL1A1,COL3A1,FN1,VIM,FAP,POSTN,SPARC,TNC,LOX,MMP2,MMP9,TGFBI,PDGFRA,CDH11,S100A4,SMAD3,SMAD2,SMAD4,ZEB1,ZEB2,TWIST1,TWIST2,SNAI1,SNAI2,IL6,IL11,IL13,IL1B,CXCL12,CCL2,CCL5,CCL7,CCL11,CCL17,CCL22,CCL26,CXCL1,CXCL2,CXCL3,CXCL5,CXCL6,CXCL8,CXCL9,CXCL10,CXCL11,CXCL13",skipped,False
prostate,False,False,Stromal cells,Adipocytes,connective,Adipocytes,adipocyte,"PPARG,PLIN1,AQP7,ADIPOQ,ADH1B,LIPE,PLIN4,LPL,CIDEC,CIDEA,PLIN5,PNPLA2,CAV2,ACACA,LEP,ADIPOQ-AS1,DGAT2,ADIPOR2,KLF15,ANGPTL4,AGPAT2,PCK1,FABP4,PPARGC1A,ANGPTL8,LPIN1,ADIG",census,False
prostate,False,False,Epithelial cells,Neuroendocrine epithelial cells,epithelial,Neuroendocrine cells,neuroendocrine,"CHGA,SYP,ENO2,NCAM1,ASCL1,INSM1,BRN2,SOX2,NEUROD1,DLL3,CD56,CALCA,SCG2,SCG3,SCG5,PCSK1,PCSK2,POMC,TAC1,TAC3,TAC4,GAST,GHRH,GNRH1,GNRH2,NPY,VIP,CGA,CGB,CGB1,CGB2,CGB3,CGB4,CGB5,CGB6,CGB7,CGB8,CGB9,CGB10,CGB11,CGB12,CGB13,CGB14,CGB15,CGB16,CGB17,CGB18,CGB19,CGB20,CGB21",skipped,False
prostate,True,False,Vascular-associated cells,Pericytes,connective,Pericytes,pericyte,"PDGFRB,COL4A2,COL4A1,ACTA2,MYL9,NOTCH3,MCAM,TAGLN,THY1,EDNRA,COL18A1,COL5A2,RGS5,ANGPT2,SERPINH1,CD248,KCNJ8,TIMP3,COL5A1,MYLK,ABCC9,CSPG4,FN1,LOXL2,ITGA7,ELN,MYH11,PRRX1,ITGB1",census,False
prostate,True,False,Vascular cells,Lymphatic endothelial cells,connective,Endothelial cells,endothelial,"RAMP2,ENG,ESAM,EMCN,SOX18,COL4A1,TIE1,PTPRB,PECAM1,COL15A1,COL4A2,KDR,NRP1,TSPAN7,MADCAM1,TEK,COL18A1,NRP2,SOX17,MMRN1,AQP1,PDGFB,GATA2,FABP4,LYVE1,EFNB2,FLT4,GJA4,ANGPT2,VEGFC,ITGB1,CCL21,FOXC1,ADM,GJA5,PROCR,RELN,PROX1,ITGA9,FOXC2",census,False
prostate,False,False,Stromal cells,Stromal fibroblasts,connective,Fibroblast-like,fibroblast_like,"DCN,LUM,COL1A1,COL1A2,COL3A1,FAP,PDGFRA,PDGFRB,THY1,FN1,SPARC,ACTA2,FBLN1,FBLN2,MFAP4,TIMP1,TIMP2,POSTN,IGFBP3,IGFBP5,TNC,GAS6,BGN,GREM1,ANGPTL1,ANGPTL2,DPT,LOX,SERPINE1,SERPINF1,ADAMTS4,ADAMTS2,COL14A1,NID1,LAMA2,LAMC1,TGFBI,GGT5,CXCL12,CTHRC1,BMP1,MMP2,MMP3,MMP11,VIM,S100A4,SDC1,SDC4,VCAN,VEGFD",skipped,False
prostate,False,False,Epithelial cells,Club cells,epithelial,Epithelial cells,epithelial,"SCGB1A1,SCGB3A2,CYP2F1,AGR2,AGR3,BPIFA1,BPIFB1,BPIFB2,LTF,PIGR,LCN2,SLPI,MMP7,SPDEF,KRT8,KRT18,KRT19,UGT1A6,GSTM1,ABCC4,FOSL1,EGR1,SCGB3A1,WFDC2,ANXA1,ANXA2,KRT7,PRSS8,SLC34A2,TFF3,SERPINB3,SERPINB4,SERPINB13,CYP2B6,CYP2A13,CYP2S1,ALOX15B,ALOX12B,MGST1,MGST2,UGT1A9,UGT2A1,UGT2B11,GSTM3,GSTA1,FMO3,REG1A,REG1B,CXCL17,WFDC5",skipped,False
prostate,False,False,Epithelial cells,Hillock cells,epithelial,Epithelial cells,epithelial,"KRT5,KRT14,KRT15,KRT16,KRT17,KRT13,KRT19,KRT6A,KRT6B,KRT6C,TP63,SOX9,NOTCH1,CD44,ITGA6,ITGB1,EGFR,CD49f,CD29,CD104,CLDN1,CLDN4,CLDN7,DSG3,DSC2,JUP,PKP1,PKP2,PKP3,LAMA3,LAMB3,LAMC2,COL17A1,DST,PLEC,ITGB4,ITGA3,ITGA2,MMP9,MMP14,SPINK5,SERPINB5,SERPINB13,S100A2,S100A7,S100A8,S100A9,CEACAM1,CEACAM5,CEACAM6",skipped,False
prostate,False,False,Neuronal cells,Schwann cells,background,Schwann cells,schwann,"CRYAB,S100B,PLP1,NRXN1,PMP22,CDH19,MPZ,SOX10,SOX2,NGFR,PTPRZ1,NCAM1,FOXD3,CLDN11,NCAM2,SOX8,DHH,ERBB4,FABP7,GFAP",census,False
prostate,False,False,Mesothelial cells,Mesothelial cells,epithelial,Mesothelial cells,mesothelial,"MSLN,MESOTHELIN,WT1,CALB2,CALRETININ,KRT5,KRT8,KRT18,KRT19,VIM,CDH1,E-CADHERIN,CDH2,N-CADHERIN,EPCAM,GPM6A,UPK3B,UROPLAKIN,LRRN4,PRG4,LUBRICIN,BMP2,BMP4,BMP7,TGFB1,PDGFA,PDGFB,FGF2,VEGFA,ANGPT1,CXCL1,CXCL2,CXCL8,CCL2,CCL5,IL1A,IL1B,IL6,TNF,PTGS2,COX2,HAS2,HAS3,HYAL1,HYAL2,CD44,ICAM1,VCAM1,SELE,SELP",skipped,False
prostate,False,False,Epithelial cells,Tuft (POU2F3⁺) secretory cells,epithelial,Epithelial cells,epithelial,"POU2F3,POU3F1,SOX9,SOX4,TRPM5,DCLK1,AVIL,LRMP,GNG13,GNAT3,SUCNR1,SLC52A3,IL17RB,IL25,GFI1B,RORC,MMP28,HPSE,S100A10,S100A11,S100A16,SLC6A4,TAS2R14,TAS2R31,TAS2R4,CALML5,KRT8,KRT18,KRT19,KRT13,KRT23,KRT4,MUC5AC,MUC5B,WFDC2,WFDC8,WFDC11,SPDEF,FOXA2,DNALI1,SPINK5,SPINK7,CXCL8,CXCL10,CXCL11,CXCL1,CXCL2,CXCL3,TNFRSF11A,TNFRSF19,TNFRSF18,TNFRSF12A,IL1RL1,IL17RA,SLC5A5,SH2D7,PRDM1,BCL11A,CNTN1,ITPR2,RGS2",skipped,False
liver,True,False,Epithelial cells,Hepatocytes,epithelial,Epithelial cells,epithelial,"ALB,APOA1,APOA2,APOB,APOC1,APOC2,APOC3,APOE,APOH,CYP1A1,CYP1A2,CYP2A6,CYP2B6,CYP2C8,CYP2C9,CYP2C19,CYP2D6,CYP2E1,CYP3A4,CYP3A7,CYP7A1,CYP8B1,CYP27A1,HNF4A,HNF1A,HNF1B,HNF6,CEBPA,CEBPB,CEBPD,TTR,TF,SERPINA1,AHSG,FGB,FGG,FGA,ALDOB,G6PC,PCK1,CPS1,OTC,ASS1,ARG1,TAT,HPD,FAH,SDS,ASGR1,ASGR2",skipped,False
